date,voteno,bill,vote,mpid,first_name,surname,party,url
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40659,Stephen,Hammond,Con,http://publicwhip.com/mp.php?mpid=40659
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40652,Matthew,Hancock,Con,http://publicwhip.com/mp.php?mpid=40652
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40486,Mike,Hancock,LDem,http://publicwhip.com/mp.php?mpid=40486
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40162,Greg,Hands,Con,http://publicwhip.com/mp.php?mpid=40162
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40199,David,Hanson,Lab,http://publicwhip.com/mp.php?mpid=40199
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40140,Harriet,Harman,Lab,http://publicwhip.com/mp.php?mpid=40140
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40263,Mark,Harper,Con,http://publicwhip.com/mp.php?mpid=40263
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40637,Richard,Harrington,Con,http://publicwhip.com/mp.php?mpid=40637
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40153,Rebecca,Harris,Con,http://publicwhip.com/mp.php?mpid=40153
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40276,Tom,Harris,Lab,http://publicwhip.com/mp.php?mpid=40276
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40151,Simon,Hart,Con,http://publicwhip.com/mp.php?mpid=40151
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40431,Nick,Harvey,LDem,http://publicwhip.com/mp.php?mpid=40431
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40516,Alan,Haselhurst,Con,http://publicwhip.com/mp.php?mpid=40516
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40392,Dai,Havard,Lab,http://publicwhip.com/mp.php?mpid=40392
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40547,John,Hayes,Con,http://publicwhip.com/mp.php?mpid=40547
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40440,Oliver,Heald,Con,http://publicwhip.com/mp.php?mpid=40440
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40644,John,Healey,Lab,http://publicwhip.com/mp.php?mpid=40644
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40538,David,Heath,LDem,http://publicwhip.com/mp.php?mpid=40538
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40198,Chris,Heaton-Harris,Con,http://publicwhip.com/mp.php?mpid=40198
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40088,John,Hemming,LDem,http://publicwhip.com/mp.php?mpid=40088
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40533,Gordon,Henderson,Con,http://publicwhip.com/mp.php?mpid=40533
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40488,Mark,Hendrick,Lab,http://publicwhip.com/mp.php?mpid=40488
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40639,Charles,Hendry,Con,http://publicwhip.com/mp.php?mpid=40639
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40337,Stephen,Hepburn,Lab,http://publicwhip.com/mp.php?mpid=40337
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40047,Nick,Herbert,Con,http://publicwhip.com/mp.php?mpid=40047
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40433,Lady,Hermon,Ind,http://publicwhip.com/mp.php?mpid=40433
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40050,David,Heyes,Lab,http://publicwhip.com/mp.php?mpid=40050
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40290,Meg,Hillier,Lab,http://publicwhip.com/mp.php?mpid=40290
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40101,Julie,Hilling,Lab,http://publicwhip.com/mp.php?mpid=40101
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40227,Damian,Hinds,Con,http://publicwhip.com/mp.php?mpid=40227
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40256,Mark,Hoban,Con,http://publicwhip.com/mp.php?mpid=40256
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40055,Margaret,Hodge,Lab,http://publicwhip.com/mp.php?mpid=40055
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40636,Sharon,Hodgson,Lab,http://publicwhip.com/mp.php?mpid=40636
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40624,Kate,Hoey,Lab,http://publicwhip.com/mp.php?mpid=40624
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40390,George,Hollingbery,Con,http://publicwhip.com/mp.php?mpid=40390
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,no,40341,Philip,Hollobone,Con,http://publicwhip.com/mp.php?mpid=40341
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40284,Adam,Holloway,Con,http://publicwhip.com/mp.php?mpid=40284
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40351,Jimmy,Hood,Lab,http://publicwhip.com/mp.php?mpid=40351
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40379,Kelvin,Hopkins,Lab,http://publicwhip.com/mp.php?mpid=40379
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40338,Kris,Hopkins,Con,http://publicwhip.com/mp.php?mpid=40338
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40163,Martin,Horwood,LDem,http://publicwhip.com/mp.php?mpid=40163
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40215,Stewart,Hosie,SNP,http://publicwhip.com/mp.php?mpid=40215
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40349,George,Howarth,Lab,http://publicwhip.com/mp.php?mpid=40349
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40039,Gerald,Howarth,Con,http://publicwhip.com/mp.php?mpid=40039
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40311,John,Howell,Con,http://publicwhip.com/mp.php?mpid=40311
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40170,Lindsay,Hoyle,Lab,http://publicwhip.com/mp.php?mpid=40170
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40072,Simon,Hughes,LDem,http://publicwhip.com/mp.php?mpid=40072
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40236,Christopher,Huhne,LDem,http://publicwhip.com/mp.php?mpid=40236
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40561,Jeremy,Hunt,Con,http://publicwhip.com/mp.php?mpid=40561
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40581,Tristram,Hunt,Lab,http://publicwhip.com/mp.php?mpid=40581
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40160,Mark,Hunter,LDem,http://publicwhip.com/mp.php?mpid=40160
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40142,Julian,Huppert,LDem,http://publicwhip.com/mp.php?mpid=40142
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40511,Nick,Hurd,Con,http://publicwhip.com/mp.php?mpid=40511
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40056,Eric,Illsley,Lab,http://publicwhip.com/mp.php?mpid=40056
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40465,Huw,Irranca-Davies,Lab,http://publicwhip.com/mp.php?mpid=40465
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40296,Glenda,Jackson,Lab,http://publicwhip.com/mp.php?mpid=40296
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40479,Stewart,Jackson,Con,http://publicwhip.com/mp.php?mpid=40479
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40585,Margot,James,Con,http://publicwhip.com/mp.php?mpid=40585
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40596,Si&acirc;n,James,Lab,http://publicwhip.com/mp.php?mpid=40596
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40342,Cathy,Jamieson,Lab,http://publicwhip.com/mp.php?mpid=40342
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40685,Dan,Jarvis,Lab,http://publicwhip.com/mp.php?mpid=40685
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40128,Sajid,Javid,Con,http://publicwhip.com/mp.php?mpid=40128
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40303,Bernard,Jenkin,Con,http://publicwhip.com/mp.php?mpid=40303
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40346,Alan,Johnson,Lab,http://publicwhip.com/mp.php?mpid=40346
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40345,Diana,Johnson,Lab,http://publicwhip.com/mp.php?mpid=40345
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40197,Gareth,Johnson,Con,http://publicwhip.com/mp.php?mpid=40197
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40470,Jo,Johnson,Con,http://publicwhip.com/mp.php?mpid=40470
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40299,Andrew,Jones,Con,http://publicwhip.com/mp.php?mpid=40299
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40178,David,Jones,Con,http://publicwhip.com/mp.php?mpid=40178
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40327,Graham,Jones,Lab,http://publicwhip.com/mp.php?mpid=40327
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40633,Helen,Jones,Lab,http://publicwhip.com/mp.php?mpid=40633
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40434,Kevan,Jones,Lab,http://publicwhip.com/mp.php?mpid=40434
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40463,Marcus,Jones,Con,http://publicwhip.com/mp.php?mpid=40463
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40177,Susan Elan,Jones,Lab,http://publicwhip.com/mp.php?mpid=40177
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40212,Tessa,Jowell,Lab,http://publicwhip.com/mp.php?mpid=40212
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40255,Eric,Joyce,Lab,http://publicwhip.com/mp.php?mpid=40255
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40387,Gerald,Kaufman,Lab,http://publicwhip.com/mp.php?mpid=40387
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40532,Daniel,Kawczynski,Con,http://publicwhip.com/mp.php?mpid=40532
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40673,Barbara,Keeley,Lab,http://publicwhip.com/mp.php?mpid=40673
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40258,Alan,Keen,Lab,http://publicwhip.com/mp.php?mpid=40258
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40211,Chris,Kelly,Con,http://publicwhip.com/mp.php?mpid=40211
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40360,Liz,Kendall,Lab,http://publicwhip.com/mp.php?mpid=40360
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40506,Charles,Kennedy,LDem,http://publicwhip.com/mp.php?mpid=40506
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40610,Sadiq,Khan,Lab,http://publicwhip.com/mp.php?mpid=40610
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40120,Simon,Kirby,Con,http://publicwhip.com/mp.php?mpid=40120
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40234,Greg,Knight,Con,http://publicwhip.com/mp.php?mpid=40234
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40567,Kwasi,Kwarteng,Con,http://publicwhip.com/mp.php?mpid=40567
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40249,Eleanor,Laing,Con,http://publicwhip.com/mp.php?mpid=40249
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40443,Norman,Lamb,LDem,http://publicwhip.com/mp.php?mpid=40443
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40615,David,Lammy,Lab,http://publicwhip.com/mp.php?mpid=40615
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40403,Mark,Lancaster,Con,http://publicwhip.com/mp.php?mpid=40403
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40541,Andrew,Lansley,Con,http://publicwhip.com/mp.php?mpid=40541
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40394,Pauline,Latham,Con,http://publicwhip.com/mp.php?mpid=40394
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40630,Ian,Lavery,Lab,http://publicwhip.com/mp.php?mpid=40630
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40680,David,Laws,LDem,http://publicwhip.com/mp.php?mpid=40680
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40239,Mark,Lazarowicz,Lab,http://publicwhip.com/mp.php?mpid=40239
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40550,Andrea,Leadsom,Con,http://publicwhip.com/mp.php?mpid=40550
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40251,Jessica,Lee,Con,http://publicwhip.com/mp.php?mpid=40251
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40107,Phillip,Lee,Con,http://publicwhip.com/mp.php?mpid=40107
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40388,John,Leech,LDem,http://publicwhip.com/mp.php?mpid=40388
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40573,Jeremy,Lefroy,Con,http://publicwhip.com/mp.php?mpid=40573
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40266,Edward,Leigh,Con,http://publicwhip.com/mp.php?mpid=40266
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40123,Charlotte,Leslie,Con,http://publicwhip.com/mp.php?mpid=40123
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40460,Christopher,Leslie,Lab,http://publicwhip.com/mp.php?mpid=40460
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40648,Oliver,Letwin,Con,http://publicwhip.com/mp.php?mpid=40648
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40286,Brandon,Lewis,Con,http://publicwhip.com/mp.php?mpid=40286
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40135,Ivan,Lewis,Lab,http://publicwhip.com/mp.php?mpid=40135
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40415,Julian,Lewis,Con,http://publicwhip.com/mp.php?mpid=40415
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40118,Ian,Liddell-Grainger,Con,http://publicwhip.com/mp.php?mpid=40118
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40051,David,Lidington,Con,http://publicwhip.com/mp.php?mpid=40051
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40318,Peter,Lilley,Con,http://publicwhip.com/mp.php?mpid=40318
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40235,Stephen,Lloyd,LDem,http://publicwhip.com/mp.php?mpid=40235
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40386,Tony,Lloyd,Lab,http://publicwhip.com/mp.php?mpid=40386
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40218,Elfyn,Llwyd,PC,http://publicwhip.com/mp.php?mpid=40218
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40068,Naomi,Long,Alliance,http://publicwhip.com/mp.php?mpid=40068
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40260,Jack,Lopresti,Con,http://publicwhip.com/mp.php?mpid=40260
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40666,Jonathan,Lord,Con,http://publicwhip.com/mp.php?mpid=40666
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40233,Tim,Loughton,Con,http://publicwhip.com/mp.php?mpid=40233
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40243,Andrew,Love,Lab,http://publicwhip.com/mp.php?mpid=40243
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40121,Caroline,Lucas,Green,http://publicwhip.com/mp.php?mpid=40121
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40675,Ian,Lucas,Lab,http://publicwhip.com/mp.php?mpid=40675
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40399,Peter,Luff,Con,http://publicwhip.com/mp.php?mpid=40399
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40495,Karen,Lumley,Con,http://publicwhip.com/mp.php?mpid=40495
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40115,Mary,Macleod,Con,http://publicwhip.com/mp.php?mpid=40115
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40413,Angus,MacNeil,SNP,http://publicwhip.com/mp.php?mpid=40413
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40509,Denis,MacShane,Lab,http://publicwhip.com/mp.php?mpid=40509
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40536,Fiona,Mactaggart,Lab,http://publicwhip.com/mp.php?mpid=40536
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40086,Khalid,Mahmood,Lab,http://publicwhip.com/mp.php?mpid=40086
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40084,Shabana,Mahmood,Lab,http://publicwhip.com/mp.php?mpid=40084
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40568,Anne,Main,Con,http://publicwhip.com/mp.php?mpid=40568
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40689,Seema,Malhotra,Lab,http://publicwhip.com/mp.php?mpid=40689
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40061,John,Mann,Lab,http://publicwhip.com/mp.php?mpid=40061
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40093,Gordon,Marsden,Lab,http://publicwhip.com/mp.php?mpid=40093
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40322,Francis,Maude,Con,http://publicwhip.com/mp.php?mpid=40322
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40382,Theresa,May,Con,http://publicwhip.com/mp.php?mpid=40382
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40092,Paul,Maynard,Con,http://publicwhip.com/mp.php?mpid=40092
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40087,Stephen,McCabe,Lab,http://publicwhip.com/mp.php?mpid=40087
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40228,Michael,McCann,Lab,http://publicwhip.com/mp.php?mpid=40228
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40122,Kerry,McCarthy,Lab,http://publicwhip.com/mp.php?mpid=40122
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40181,Jason,McCartney,Con,http://publicwhip.com/mp.php?mpid=40181
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40368,Karl,McCartney,Con,http://publicwhip.com/mp.php?mpid=40368
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40193,Gregg,McClymont,Lab,http://publicwhip.com/mp.php?mpid=40193
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40539,William,McCrea,DUP,http://publicwhip.com/mp.php?mpid=40539
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40405,Siobhain,McDonagh,Lab,http://publicwhip.com/mp.php?mpid=40405
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40695,Andrew,McDonald,Lab,http://publicwhip.com/mp.php?mpid=40695
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40070,Alasdair,McDonnell,SDLP,http://publicwhip.com/mp.php?mpid=40070
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40306,John,McDonnell,Lab,http://publicwhip.com/mp.php?mpid=40306
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40669,Pat,McFadden,Lab,http://publicwhip.com/mp.php?mpid=40669
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40662,Alison,McGovern,Lab,http://publicwhip.com/mp.php?mpid=40662
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40216,Jim,McGovern,Lab,http://publicwhip.com/mp.php?mpid=40216
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40577,Anne,McGuire,Lab,http://publicwhip.com/mp.php?mpid=40577
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40605,Anne,McIntosh,Con,http://publicwhip.com/mp.php?mpid=40605
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40273,Ann,McKechin,Lab,http://publicwhip.com/mp.php?mpid=40273
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40688,Iain,McKenzie,Lab,http://publicwhip.com/mp.php?mpid=40688
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40421,Catherine,McKinnell,Lab,http://publicwhip.com/mp.php?mpid=40421
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40203,Patrick,McLoughlin,Con,http://publicwhip.com/mp.php?mpid=40203
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40576,Stephen,McPartland,Con,http://publicwhip.com/mp.php?mpid=40576
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40663,Esther,McVey,Con,http://publicwhip.com/mp.php?mpid=40663
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40468,Michael,Meacher,Lab,http://publicwhip.com/mp.php?mpid=40468
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40389,Alan,Meale,Lab,http://publicwhip.com/mp.php?mpid=40389
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40268,Ian,Mearns,Lab,http://publicwhip.com/mp.php?mpid=40268
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40184,Louise,Mensch,Con,http://publicwhip.com/mp.php?mpid=40184
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40265,Mark,Menzies,Con,http://publicwhip.com/mp.php?mpid=40265
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40417,Patrick,Mercer,Con,http://publicwhip.com/mp.php?mpid=40417
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40540,Stephen,Metcalfe,Con,http://publicwhip.com/mp.php?mpid=40540
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40147,Alun,Michael,Lab,http://publicwhip.com/mp.php?mpid=40147
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40552,David,Miliband,Lab,http://publicwhip.com/mp.php?mpid=40552
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40208,Edward,Miliband,Lab,http://publicwhip.com/mp.php?mpid=40208
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40244,Andrew,Miller,Lab,http://publicwhip.com/mp.php?mpid=40244
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40060,Maria,Miller,Con,http://publicwhip.com/mp.php?mpid=40060
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,no,40043,Nigel,Mills,Con,http://publicwhip.com/mp.php?mpid=40043
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40288,Anne,Milton,Con,http://publicwhip.com/mp.php?mpid=40288
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40595,Andrew,Mitchell,Con,http://publicwhip.com/mp.php?mpid=40595
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40285,Austin,Mitchell,Lab,http://publicwhip.com/mp.php?mpid=40285
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40117,Madeleine,Moon,Lab,http://publicwhip.com/mp.php?mpid=40117
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40074,Michael,Moore,LDem,http://publicwhip.com/mp.php?mpid=40074
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40485,Penny,Mordaunt,Con,http://publicwhip.com/mp.php?mpid=40485
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40423,Jessica,Morden,Lab,http://publicwhip.com/mp.php?mpid=40423
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40376,Nicky,Morgan,Con,http://publicwhip.com/mp.php?mpid=40376
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40374,Graeme,Morrice,Lab,http://publicwhip.com/mp.php?mpid=40374
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40426,Anne-Marie,Morris,Con,http://publicwhip.com/mp.php?mpid=40426
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40410,David,Morris,Con,http://publicwhip.com/mp.php?mpid=40410
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,aye,40222,Grahame,Morris,Lab,http://publicwhip.com/mp.php?mpid=40222
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40291,James,Morris,Con,http://publicwhip.com/mp.php?mpid=40291
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40173,Stephen,Mosley,Con,http://publicwhip.com/mp.php?mpid=40173
2013-01-31,147,Canterbury City Council Bill - Clause 2 - Interpretation,absent,40634,David,Mowat,Con,http://publicwhip.com/mp.php?mpid=40634
